"Anho","Mes","Dia","Especie","Tipo_Flota","Puerto","Longitud","Latitud","Captura","Capacidad_Bodega","Anzuelos","Embarcaciones"
2009,1,18,"caballa","artesanal","CHIMBOTE","791000W","105500S",87400,20,1500,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","784000W","110000S",120000,6,2300,NA
2009,1,23,"caballa","artesanal","MATARANI","721600W","174200S",5700,3,400,NA
2009,1,22,"caballa","artesanal","ILO","715224W","181700S",40500,6,800,NA
2009,1,22,"caballa","artesanal","ILO","714748W","180812S",14000,4,500,NA
2009,1,15,"caballa","artesanal","PAITA","843000W","091000S",123500,15,1000,NA
2009,1,20,"caballa","artesanal","PAITA","842626W","061000S",7200,15,1000,NA
2009,1,23,"caballa","artesanal","SALAVERRY","802000W","092000S",63000,6,1300,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","792000W","105500S",110500,20,2200,NA
2009,1,20,"caballa","artesanal","PUCUSANA","781937W","131822S",67080,10,1500,NA
2009,1,20,"caballa","artesanal","PUCUSANA","781406W","133900S",10000,8,1500,NA
2009,1,20,"caballa","artesanal","LA PLANCHADA","730418W","170720S",1380,10,500,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","733900W","165600S",18200,5,500,NA
2009,1,22,"caballa","artesanal","MATARANI","723300W","174200S",15600,3,500,NA
2009,1,21,"caballa","artesanal","MATARANI","735856W","165305S",31200,4,600,NA
2009,1,24,"caballa","artesanal","MATARANI","724546W","175512S",22200,6,600,NA
2009,1,24,"caballa","artesanal","MATARANI","721600W","174200S",14400,7,600,NA
2009,1,20,"caballa","artesanal","MATARANI","740500W","164000S",1000,7,700,NA
2009,1,24,"caballa","artesanal","MATARANI","724500W","175800S",5400,3,400,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711000W","181800S",950,3,550,NA
2009,1,22,"caballa","artesanal","ILO","715730W","181924S",27750,4,650,NA
2009,1,23,"caballa","artesanal","ILO","715854W","182500S",11000,6,500,NA
2009,1,22,"caballa","artesanal","ILO","714748W","180812S",12000,7,700,NA
2009,1,23,"caballa","artesanal","ILO","721300W","183830S",7500,6,1000,NA
2009,1,24,"caballa","artesanal","CHIMBOTE","795000W","110000S",17000,8,1000,NA
2009,1,24,"caballa","artesanal","ILO","722500W","172500S",58000,10,1000,NA
2009,1,23,"caballa","artesanal","ILO","714748W","180812S",25200,4,800,NA
2009,1,23,"caballa","artesanal","ILO","723000W","173300S",31500,15,1000,NA
2009,1,20,"caballa","artesanal","PUCUSANA","782050W","132040S",6600,7,1500,NA
2009,1,23,"caballa","artesanal","MORRO SAMA","712220W","181830S",22100,4,700,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711400W","182200S",10000,3.5,600,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711000W","181900S",30360,3,600,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711300W","182400S",14400,2.5,500,NA
2009,1,23,"caballa","artesanal","ILO","711400W","182200S",12800,3,400,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711400W","182200S",33000,5,600,NA
2009,1,22,"caballa","artesanal","ILO","715230W","181030S",51800,6,800,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","785500W","105500S",396000,12,2500,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","785000W","113500S",297000,13,2300,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","785000W","105500S",186000,15,2300,NA
2009,1,18,"caballa","artesanal","CHIMBOTE","781000W","110000S",336000,18,2500,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","800000W","114000S",182000,12,2500,NA
2009,1,21,"caballa","artesanal","PUCUSANA","782356W","132234S",59800,6,1500,NA
2009,1,21,"caballa","artesanal","PUCUSANA","781937W","131822S",36000,10,1500,NA
2009,1,21,"caballa","artesanal","PUCUSANA","781002W","133838S",40000,5,1500,NA
2009,1,24,"caballa","artesanal","MATARANI","730600W","173000S",8800,5,500,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","733850W","165742S",17680,4,650,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","734700W","170400S",23800,5,600,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","733900W","165600S",8100,4,550,NA
2009,1,23,"caballa","artesanal","ILO","720618W","183100S",16000,5,700,NA
2009,1,24,"caballa","artesanal","ILO","715854W","182500S",94500,8,900,NA
2009,1,24,"caballa","artesanal","ILO","721300W","183830S",49300,8,1000,NA
2009,1,21,"caballa","artesanal","PUCUSANA","772805W","125122S",38000,7,1100,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","790000W","105000S",32000,10,1800,NA
2009,1,31,"caballa","artesanal","PAITA","824006W","062740S",34698,25,1000,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","793000W","103000S",24000,13,2000,NA
2009,1,24,"caballa","artesanal","CHIMBOTE","785500W","103000S",92400,9,1350,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","784500W","113000S",56000,11,2250,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","782000W","125000S",340000,17,2300,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","790000W","111500S",229500,14,2000,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","785000W","114000S",261000,15,2300,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","785000W","110000S",91000,18,2300,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","790000W","104000S",5000,20,1500,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","733900W","165600S",13500,4,600,NA
2009,1,22,"caballa","artesanal","LA PLANCHADA","740004W","165552S",26400,6,700,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","734752W","170602S",35000,4,500,NA
2009,1,26,"caballa","artesanal","QUILCA","733900W","165600S",4000,4,550,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","734056W","170302S",54600,4,450,NA
2009,1,28,"caballa","artesanal","MATARANI","722200W","173000S",5750,3,400,NA
2009,1,28,"caballa","artesanal","MATARANI","722200W","173000S",3400,3,100,NA
2009,1,28,"caballa","artesanal","MATARANI","742122W","171820S",51150,5,800,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","733104W","171142S",16390,3,750,NA
2009,1,27,"caballa","artesanal","MATARANI","720945W","173220S",24720,4,400,NA
2009,1,25,"caballa","artesanal","QUILCA","730600W","173000S",39600,4,500,NA
2009,1,26,"caballa","artesanal","MATARANI","731012W","171530S",28275,4,500,NA
2009,1,26,"caballa","artesanal","QUILCA","725624W","173918S",18000,3,550,NA
2009,1,25,"caballa","artesanal","MATARANI","730000W","172300S",29400,4,500,NA
2009,1,27,"caballa","artesanal","MATARANI","720200W","181700S",37440,3,500,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","733104W","171142S",2400,6,900,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","784000W","110000S",72800,10,1100,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","784000W","114000S",232500,20,2300,NA
2009,1,28,"caballa","artesanal","MATARANI","723000W","173300S",2090,3,200,NA
2009,1,23,"caballa","artesanal","SALAVERRY","793000W","105000S",90000,12,1500,NA
2009,1,23,"caballa","artesanal","SALAVERRY","800000W","090800S",69000,12,1500,NA
2009,1,24,"caballa","artesanal","SALAVERRY","795000W","094000S",56000,8,1500,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","785000W","123000S",161600,20,2200,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","784500W","105500S",40000,10,2000,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","783500W","105000S",184000,15,1800,NA
2009,1,24,"caballa","artesanal","PUCUSANA","772706W","133404S",13600,18,1000,NA
2009,1,26,"caballa","artesanal","PUCUSANA","772706W","133404S",91800,14,1500,NA
2009,1,26,"caballa","artesanal","QUILCA","731012W","171530S",30600,3,450,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","734530W","170350S",105000,4,700,NA
2009,1,25,"caballa","artesanal","LA PLANCHADA","734530W","170350S",22800,8,1000,NA
2009,1,26,"caballa","artesanal","QUILCA","730300W","172700S",17000,4,450,NA
2009,1,27,"caballa","artesanal","MATARANI","720310W","180000S",69300,4,600,NA
2009,1,27,"caballa","artesanal","MATARANI","723350W","173430S",19800,7,300,NA
2009,1,28,"caballa","artesanal","MATARANI","722200W","174700S",11500,3,400,NA
2009,1,29,"caballa","artesanal","MATARANI","735748W","164042S",4800,3,400,NA
2009,1,26,"caballa","artesanal","MATARANI","722542W","175410S",27000,2,500,NA
2009,1,27,"caballa","artesanal","MATARANI","724000W","175000S",44200,8,500,NA
2009,1,29,"caballa","artesanal","MATARANI","735748W","164042S",6300,6,200,NA
2009,1,27,"caballa","artesanal","MATARANI","725200W","172630S",8000,5,500,NA
2009,1,26,"caballa","artesanal","MATARANI","722500W","175330S",26400,6,400,NA
2009,1,27,"caballa","artesanal","QUILCA","730000W","170630S",4900,5,600,NA
2009,1,27,"caballa","artesanal","MATARANI","723130W","175500S",76500,5,700,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","733648W","170736S",77700,10,1200,NA
2009,1,28,"caballa","artesanal","ILO","715854W","182500S",32400,3.5,700,NA
2009,1,24,"caballa","artesanal","PUCUSANA","773924W","132802S",110000,7,1500,NA
2009,1,25,"caballa","artesanal","ILO","721300W","183830S",99000,10,1000,NA
2009,1,24,"caballa","artesanal","PUCUSANA","773630W","132800S",34000,7,1500,NA
2009,1,21,"caballa","artesanal","ILO","735602W","164902S",19500,8,1000,NA
2009,1,26,"caballa","artesanal","ILO","721104W","183005S",42000,2,700,NA
2009,1,26,"caballa","artesanal","MORRO SAMA","711712W","183010S",37200,4,650,NA
2009,1,25,"caballa","artesanal","ILO","715224W","181700S",6300,3,600,NA
2009,2,1,"caballa","artesanal","PAITA","825200W","062610S",29288,10,1000,NA
2009,1,25,"caballa","artesanal","SALAVERRY","800200W","093500S",5000,6,1600,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","784000W","110000S",104000,15,2000,NA
2009,1,25,"caballa","artesanal","QUILCA","730818W","171100S",12600,5,400,NA
2009,1,26,"caballa","artesanal","ILO","715730W","181924S",37400,5.5,600,NA
2009,1,24,"caballa","artesanal","PUCUSANA","772700W","133602S",128000,7,1500,NA
2009,1,26,"caballa","artesanal","ILO","720618W","183100S",30000,8,900,NA
2009,2,2,"caballa","artesanal","PAITA","821000W","080000S",4623,15,1100,NA
2009,1,26,"caballa","artesanal","CHIMBOTE","790000W","113000S",108800,8,1700,NA
2009,1,24,"caballa","artesanal","PUCUSANA","773924W","132802S",50000,3,1500,NA
2009,1,24,"caballa","artesanal","PUCUSANA","772858W","133810S",35000,15,1500,NA
2009,1,27,"caballa","artesanal","QUILCA","734654W","170900S",26600,4,550,NA
2009,1,28,"caballa","artesanal","MATARANI","730818W","171100S",46000,3,400,NA
2009,1,28,"caballa","artesanal","MATARANI","722500W","175330S",31500,3,600,NA
2009,1,28,"caballa","artesanal","MATARANI","721300W","174830S",2100,6,480,NA
2009,1,27,"caballa","artesanal","MATARANI","725600W","171800S",17000,6,500,NA
2009,1,27,"caballa","artesanal","MATARANI","723000W","173300S",7700,4,350,NA
2009,1,28,"caballa","artesanal","MATARANI","730000W","172300S",20250,3,500,NA
2009,1,27,"caballa","artesanal","MATARANI","723000W","174330S",8000,6,400,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","734056W","170302S",26250,7,800,NA
2009,1,28,"caballa","artesanal","MATARANI","724936W","171000S",67650,4,500,NA
2009,1,27,"caballa","artesanal","ILO","722230W","171930S",34800,4,700,NA
2009,1,27,"caballa","artesanal","ILO","722500W","172500S",16800,4,600,NA
2009,1,22,"caballa","artesanal","ILO","740500W","164000S",16500,10,1000,NA
2009,1,22,"caballa","artesanal","ILO","735500W","163900S",23400,8,900,NA
2009,1,24,"caballa","artesanal","PUCUSANA","772400W","133100S",1e+05,12,1500,NA
2009,1,22,"caballa","artesanal","ILO","735602W","164902S",26000,7,1000,NA
2009,1,22,"caballa","artesanal","ILO","735800W","163300S",33750,8,1000,NA
2009,1,26,"caballa","artesanal","ILO","723000W","173300S",27600,7,900,NA
2009,1,28,"caballa","artesanal","MORRO SAMA","712100W","181200S",45000,4,500,NA
2009,1,27,"caballa","artesanal","ILO","722200W","173000S",36000,4,500,NA
2009,1,22,"caballa","artesanal","ILO","735500W","163900S",12000,10,1200,NA
2009,1,22,"caballa","artesanal","ILO","740200W","163600S",29400,6,900,NA
2009,1,28,"caballa","artesanal","MORRO SAMA","715230W","181030S",21000,4,650,NA
2009,1,28,"caballa","artesanal","MORRO SAMA","715224W","181700S",36000,4,800,NA
2009,1,27,"caballa","artesanal","MATARANI","723350W","173430S",43200,3,400,NA
2009,1,27,"caballa","artesanal","MATARANI","723300W","174200S",8100,4,400,NA
2009,1,28,"caballa","artesanal","MATARANI","720500W","172600S",2250,3,200,NA
2009,1,27,"caballa","artesanal","MATARANI","724150W","174352S",7800,3,500,NA
2009,1,25,"caballa","artesanal","ILO","724530W","173030S",17600,5,800,NA
2009,1,28,"caballa","artesanal","CANCAS","811000W","033300S",65000,10,900,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","785500W","103000S",90000,10,1900,NA
2009,1,23,"caballa","artesanal","CHIMBOTE","802000W","091500S",40000,20,1400,NA
2009,1,30,"caballa","artesanal","SALAVERRY","801000W","094000S",117000,5,1000,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","785500W","100000S",119000,12,2000,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","785000W","105000S",81700,10,1700,NA
2009,1,22,"caballa","artesanal","CHIMBOTE","790000W","115000S",51000,12,2200,NA
2009,1,24,"caballa","artesanal","CHIMBOTE","790000W","104000S",24000,8,1650,NA
2009,1,22,"caballa","artesanal","CHIMBOTE","784800W","115000S",430500,25,2500,NA
2009,1,26,"caballa","artesanal","LA PLANCHADA","734530W","170350S",29976,4,700,NA
2009,1,28,"caballa","artesanal","MATARANI","723300W","174200S",18900,3,450,NA
2009,1,29,"caballa","artesanal","MATARANI","723000W","173300S",3300,4,400,NA
2009,1,29,"caballa","artesanal","MATARANI","724530W","173030S",11200,7,300,NA
2009,1,31,"caballa","artesanal","MATARANI","722500W","172500S",1980,4,280,NA
2009,1,27,"caballa","artesanal","ILO","715854W","182500S",16800,4,600,NA
2009,1,30,"caballa","artesanal","MATARANI","721300W","174830S",15400,4,600,NA
2009,1,28,"caballa","artesanal","QUILCA","733300W","164800S",0,4,500,NA
2009,1,28,"caballa","artesanal","ILO","714748W","180812S",14450,3,500,NA
2009,1,28,"caballa","artesanal","ILO","714145W","180615S",8400,2,500,NA
2009,1,23,"caballa","artesanal","ILO","734056W","170302S",13500,8,1000,NA
2009,1,23,"caballa","artesanal","ILO","734242W","171625S",5400,7,1200,NA
2009,1,26,"caballa","artesanal","ILO","723044W","173025S",24000,6,800,NA
2009,1,27,"caballa","artesanal","ILO","714145W","180615S",16100,4,700,NA
2009,1,29,"caballa","artesanal","MORRO SAMA","712400W","182348S",35200,4,650,NA
2009,1,29,"caballa","artesanal","MATARANI","723130W","175500S",16500,7,700,NA
2009,1,28,"caballa","artesanal","LA PLANCHADA","733952W","165950S",44800,4,500,NA
2009,1,28,"caballa","artesanal","QUILCA","730818W","171100S",6300,4,500,NA
2009,1,28,"caballa","artesanal","LA PLANCHADA","733104W","171142S",7500,8,1000,NA
2009,1,28,"caballa","artesanal","LA PLANCHADA","733900W","165600S",38700,4,500,NA
2009,1,27,"caballa","artesanal","LA PLANCHADA","732110W","165905S",85775,5,600,NA
2009,1,27,"caballa","artesanal","LA PLANCHADA","734056W","170302S",9000,4,550,NA
2009,1,29,"caballa","artesanal","LA PLANCHADA","733952W","165950S",12420,4,500,NA
2009,1,28,"caballa","artesanal","LA PLANCHADA","734752W","170602S",4785,4,650,NA
2009,1,29,"caballa","artesanal","ILO","720000W","183000S",18000,4,600,NA
2009,1,29,"caballa","artesanal","ILO","715854W","182500S",5400,4,600,NA
2009,1,29,"caballa","artesanal","ILO","715330W","181400S",19000,4,500,NA
2009,1,29,"caballa","artesanal","ILO","720618W","183100S",36300,7,700,NA
2009,1,28,"caballa","artesanal","ILO","720618W","183100S",33600,8,800,NA
2009,1,29,"caballa","artesanal","ILO","715730W","181924S",29600,4,500,NA
2009,1,29,"caballa","artesanal","ILO","715230W","181030S",13000,3,600,NA
2009,1,25,"caballa","artesanal","MORRO SAMA","715224W","181700S",16800,10,800,NA
2009,1,27,"caballa","artesanal","LA PLANCHADA","732110W","165905S",9075,6,600,NA
2009,2,4,"caballa","artesanal","PAITA","824006W","062740S",51040,10,1000,NA
2009,2,4,"caballa","artesanal","PAITA","831000W","062600S",18895,10,1000,NA
2009,1,24,"caballa","artesanal","CHIMBOTE","790000W","120000S",72000,12,2500,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","800000W","091000S",116000,10,1700,NA
2009,1,28,"caballa","artesanal","LA PLANCHADA","732110W","165905S",11440,3,550,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","784000W","125000S",132000,14,2350,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","800000W","110000S",126000,18,2500,NA
2009,1,28,"caballa","artesanal","PUCUSANA","773900W","134100S",38000,6,1500,NA
2009,1,30,"caballa","artesanal","MATARANI","732312W","170312S",6500,5,400,NA
2009,1,29,"caballa","artesanal","LA PLANCHADA","733850W","165742S",51340,8,700,NA
2009,2,1,"caballa","artesanal","LA PLANCHADA","733900W","165600S",6500,9,1000,NA
2009,1,28,"caballa","artesanal","LA PLANCHADA","732110W","165905S",25564,5,600,NA
2009,2,1,"caballa","artesanal","LA PLANCHADA","734530W","170350S",20304,4,1100,NA
2009,1,31,"caballa","artesanal","MATARANI","733900W","165600S",13000,4,600,NA
2009,1,31,"caballa","artesanal","MATARANI","724342W","175106S",39000,3,450,NA
2009,1,31,"caballa","artesanal","MATARANI","721402W","173844S",7500,7,400,NA
2009,1,31,"caballa","artesanal","MATARANI","740600W","172700S",47600,4,600,NA
2009,1,31,"caballa","artesanal","MATARANI","730600W","173000S",32500,3,400,NA
2009,1,30,"caballa","artesanal","MATARANI","730600W","173000S",57200,4,350,NA
2009,1,28,"caballa","artesanal","PUCUSANA","773924W","132802S",60000,8,1500,NA
2009,1,29,"caballa","artesanal","MATARANI","724546W","175512S",30800,6,500,NA
2009,1,30,"caballa","artesanal","MATARANI","731000W","175506S",79950,5,800,NA
2009,2,1,"caballa","artesanal","MATARANI","733115W","170430S",49000,4,500,NA
2009,1,31,"caballa","artesanal","MATARANI","733900W","165600S",52200,6,400,NA
2009,1,30,"caballa","artesanal","MATARANI","722200W","174700S",6300,4,500,NA
2009,1,28,"caballa","artesanal","MATARANI","731500W","173300S",20400,7,500,NA
2009,1,30,"caballa","artesanal","MATARANI","722800W","175000S",33600,7,600,NA
2009,1,30,"caballa","artesanal","MORRO SAMA","712400W","181600S",30000,3,800,NA
2009,1,31,"caballa","artesanal","MORRO SAMA","712600W","181900S",1600,4,500,NA
2009,1,28,"caballa","artesanal","PUCUSANA","773900W","134100S",20400,8,1500,NA
2009,1,28,"caballa","artesanal","ILO","723000W","173300S",21450,4,600,NA
2009,1,27,"caballa","artesanal","MORRO SAMA","711712W","183010S",16000,8,1000,NA
2009,1,28,"caballa","artesanal","ILO","724700W","170510S",23800,4,600,NA
2009,1,29,"caballa","artesanal","ILO","722200W","173000S",4400,7,700,NA
2009,1,29,"caballa","artesanal","ILO","722500W","172500S",16500,3,500,NA
2009,1,29,"caballa","artesanal","ILO","715230W","181030S",19200,3,600,NA
2009,1,29,"caballa","artesanal","ILO","722400W","172218S",12000,4.5,750,NA
2009,1,30,"caballa","artesanal","MORRO SAMA","712600W","181900S",7000,3,500,NA
2009,1,30,"caballa","artesanal","MORRO SAMA","711400W","182200S",5250,6,900,NA
2009,1,29,"caballa","artesanal","MORRO SAMA","712220W","181830S",5800,5,500,NA
2009,1,29,"caballa","artesanal","MORRO SAMA","711400W","182200S",29250,5,700,NA
2009,1,29,"caballa","artesanal","MORRO SAMA","711346W","182630S",17000,5,800,NA
2009,1,31,"caballa","artesanal","MORRO SAMA","705500W","182500S",3200,3,500,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","783000W","115000S",128000,12,2200,NA
2009,1,28,"caballa","artesanal","PUCUSANA","772952W","133830S",60000,8,1500,NA
2009,2,3,"caballa","artesanal","MATARANI","722500W","172500S",2880,3,500,NA
2009,1,29,"caballa","artesanal","ILO","722500W","172500S",2400,5,700,NA
2009,1,24,"caballa","artesanal","PAITA","811800W","045700S",62490,12,1000,NA
2009,1,28,"caballa","artesanal","SALAVERRY","790000W","103600S",39000,13,1500,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","782200W","115800S",7900,30,2400,NA
2009,1,26,"caballa","artesanal","CHIMBOTE","784000W","115000S",241500,15,2200,NA
2009,1,28,"caballa","artesanal","CHIMBOTE","790600W","111000S",58000,10,2000,NA
2009,1,29,"caballa","artesanal","CHIMBOTE","785000W","122000S",63000,12,2300,NA
2009,2,3,"caballa","artesanal","MATARANI","723300W","174200S",25300,2,400,NA
2009,2,3,"caballa","artesanal","MATARANI","723700W","174500S",14400,2.5,350,NA
2009,1,30,"caballa","artesanal","QUILCA","730600W","173000S",800,4,500,NA
2009,2,2,"caballa","artesanal","MATARANI","721100W","174100S",4600,7,400,NA
2009,2,3,"caballa","artesanal","MATARANI","721000W","173600S",3600,4,500,NA
2009,2,3,"caballa","artesanal","MATARANI","721600W","174200S",3250,7,300,NA
2009,2,3,"caballa","artesanal","MATARANI","725200W","172630S",7200,4,400,NA
2009,1,30,"caballa","artesanal","MORRO SAMA","714748W","180812S",8100,4,500,NA
2009,1,31,"caballa","artesanal","MORRO SAMA","715230W","181030S",4050,8,500,NA
2009,1,30,"caballa","artesanal","MORRO SAMA","714145W","180615S",700,8,500,NA
2009,1,30,"caballa","artesanal","MORRO SAMA","712005W","183605S",2100,3.5,500,NA
2009,1,31,"caballa","artesanal","MORRO SAMA","712220W","181830S",8250,5,400,NA
2009,1,30,"caballa","artesanal","MORRO SAMA","711712W","183010S",6600,5,600,NA
2009,1,26,"caballa","artesanal","CHIMBOTE","783500W","120000S",36000,12,2600,NA
2009,1,27,"caballa","artesanal","PUCUSANA","780000W","135000S",58800,15,1500,NA
2009,2,3,"caballa","artesanal","MATARANI","724530W","173030S",1000,3,400,NA
2009,1,28,"caballa","artesanal","CHIMBOTE","790000W","104000S",19000,7,1500,NA
2009,1,28,"caballa","artesanal","CHIMBOTE","783000W","112000S",190000,12,2400,NA
2009,1,28,"caballa","artesanal","CHIMBOTE","783000W","111500S",56000,30,3000,NA
2009,2,1,"caballa","artesanal","LA PLANCHADA","732110W","165905S",38250,6,700,NA
2009,2,1,"caballa","artesanal","LA PLANCHADA","734056W","170302S",22080,7,700,NA
2009,2,7,"caballa","artesanal","PAITA","831000W","062600S",15704,15,1100,NA
2009,1,26,"caballa","artesanal","CHIMBOTE","783000W","114000S",60000,12,2000,NA
2009,1,27,"caballa","artesanal","CHIMBOTE","790000W","112500S",144000,12,2000,NA
2009,1,26,"caballa","artesanal","PAITA","811700W","045800S",15400,15,1100,NA
2009,1,31,"caballa","artesanal","CALLAO","780000W","114000S",41600,30,2000,NA
2009,1,31,"caballa","artesanal","PUCUSANA","774143W","135930S",141000,12,1500,NA
2009,1,29,"caballa","artesanal","CHIMBOTE","790000W","110000S",37100,10,2000,NA
2009,2,4,"caballa","artesanal","PUCUSANA","780800W","131300S",70000,8,1200,NA
2009,2,4,"caballa","artesanal","MATARANI","731012W","171530S",35200,5,400,NA
2009,1,31,"caballa","artesanal","PUCUSANA","780000W","135000S",93000,3,1500,NA
2009,2,4,"caballa","artesanal","MATARANI","725200W","172630S",18000,5,500,NA
2009,2,3,"caballa","artesanal","MATARANI","723700W","174500S",44400,7,350,NA
2009,2,3,"caballa","artesanal","MATARANI","730000W","170630S",18500,7,400,NA
2009,2,3,"caballa","artesanal","MATARANI","730950W","171210S",8400,7,500,NA
2009,2,6,"caballa","artesanal","MATARANI","730418W","170720S",22000,4,400,NA
2009,2,2,"caballa","artesanal","LA PLANCHADA","734700W","170400S",74,7,600,NA
2009,1,31,"caballa","artesanal","PUCUSANA","774544W","140638S",34000,6,1600,NA
2009,1,31,"caballa","artesanal","PUCUSANA","780000W","135000S",0,8,1500,NA
2009,2,1,"caballa","artesanal","MORRO SAMA","715230W","181030S",4100,5,700,NA
2009,2,1,"caballa","artesanal","MORRO SAMA","713500W","182600S",11000,4,600,NA
2009,2,1,"caballa","artesanal","MORRO SAMA","711712W","183010S",3840,4,500,NA
2009,1,31,"caballa","artesanal","SALAVERRY","801500W","092000S",70000,5,1500,NA
2009,1,28,"caballa","artesanal","CHIMBOTE","784000W","115000S",256000,20,2300,NA
2009,2,2,"caballa","artesanal","ILO","723330W","191400S",11000,3,1000,NA
2009,2,2,"caballa","artesanal","SALAVERRY","800000W","091300S",92500,6,1100,NA
2009,1,30,"caballa","artesanal","CHIMBOTE","790000W","110000S",73500,10,1800,NA
2009,1,30,"caballa","artesanal","CHIMBOTE","783000W","111500S",71500,15,2300,NA
2009,2,3,"caballa","artesanal","HUACHO","784430W","112700S",72800,8,1000,NA
2009,1,30,"caballa","artesanal","CHIMBOTE","783000W","110000S",71500,12,2000,NA
2009,2,3,"caballa","artesanal","LA PLANCHADA","735100W","164600S",24000,2.5,450,NA
2009,2,1,"caballa","artesanal","LA PLANCHADA","734530W","170350S",26600,5,700,NA
2009,2,3,"caballa","artesanal","QUILCA","731550W","172402S",60000,4,550,NA
2009,2,4,"caballa","artesanal","MATARANI","723700W","174500S",1400,3,400,NA
2009,2,4,"caballa","artesanal","MATARANI","730950W","171210S",27300,4,500,NA
2009,2,3,"caballa","artesanal","MATARANI","723000W","173300S",5270,5,380,NA
2009,2,2,"caballa","artesanal","LA PLANCHADA","733900W","165600S",13560,5,500,NA
2009,2,2,"caballa","artesanal","LA PLANCHADA","733104W","171142S",9989,6,500,NA
2009,2,2,"caballa","artesanal","LA PLANCHADA","731802W","165558S",58520,4,600,NA
2009,2,4,"caballa","artesanal","MATARANI","723336W","172730S",4600,4,400,NA
2009,2,4,"caballa","artesanal","MATARANI","723210W","174048S",10800,5,500,NA
2009,2,4,"caballa","artesanal","MATARANI","715230W","181030S",6000,4,400,NA
2009,2,2,"caballa","artesanal","ILO","723000W","173300S",5500,5,500,NA
2009,1,29,"caballa","artesanal","MORRO SAMA","715224W","181700S",60000,16,1500,NA
2009,2,3,"caballa","artesanal","ILO","722230W","171930S",4750,4,500,NA
2009,2,4,"caballa","artesanal","MATARANI","722230W","171930S",8910,4,400,NA
2009,2,3,"caballa","artesanal","MATARANI","723600W","171606S",4800,4,400,NA
2009,2,2,"caballa","artesanal","ILO","723350W","173430S",22500,6,700,NA
2009,2,4,"caballa","artesanal","SALAVERRY","800000W","092000S",148400,10,1200,NA
2009,2,3,"caballa","artesanal","CHIMBOTE","784000W","113000S",27500,12,2500,NA
2009,2,1,"caballa","artesanal","CHIMBOTE","782500W","112000S",42000,15,2300,NA
2009,2,1,"caballa","artesanal","CHIMBOTE","794000W","113000S",130500,15,2400,NA
2009,2,1,"caballa","artesanal","PUCUSANA","775720W","135142S",24000,4,800,NA
2009,2,1,"caballa","artesanal","PUCUSANA","774640W","140754S",12800,8,1500,NA
2009,2,8,"caballa","artesanal","MATARANI","730000W","172300S",9300,2,500,NA
2009,2,2,"caballa","artesanal","LA PLANCHADA","734056W","170302S",66600,8,800,NA
2009,2,4,"caballa","artesanal","LA PLANCHADA","733104W","171142S",20818,4,650,NA
2009,2,2,"caballa","artesanal","QUILCA","734700W","170400S",10800,4,550,NA
2009,2,2,"caballa","artesanal","LA PLANCHADA","733900W","165600S",19840,4,600,NA
