"Anho","Mes","Dia","Especie","Tipo_Flota","Puerto","Longitud","Latitud","Captura","Capacidad_Bodega","Anzuelos","Embarcaciones"
2009,1,18,"caballa","artesanal","MATARANI","730818W","171100S",74520,2,500,NA
2009,1,17,"caballa","artesanal","MATARANI","722800W","173742S",38000,3,500,NA
2009,1,17,"caballa","artesanal","MATARANI","721600W","174200S",36000,3,650,NA
2009,1,17,"caballa","artesanal","MATARANI","725600W","171800S",14860,5,460,NA
2009,1,17,"caballa","artesanal","MATARANI","721300W","173730S",28000,5,600,NA
2009,1,18,"caballa","artesanal","MATARANI","730818W","171100S",36900,3,400,NA
2009,1,18,"caballa","artesanal","MATARANI","723000W","173300S",7200,4,400,NA
2009,1,18,"caballa","artesanal","MATARANI","723056W","174006S",3000,4,300,NA
2009,1,18,"caballa","artesanal","MATARANI","723350W","173430S",23700,4,400,NA
2009,1,17,"caballa","artesanal","MATARANI","721300W","174830S",15300,4,450,NA
2009,1,17,"caballa","artesanal","MATARANI","721320W","174004S",8800,4,400,NA
2009,1,15,"caballa","artesanal","PUCUSANA","782020W","131905S",55900,10,1200,NA
2009,1,18,"caballa","artesanal","MATARANI","740120W","165756S",33120,6,800,NA
2009,1,17,"caballa","artesanal","MATARANI","721600W","174200S",31500,6,600,NA
2009,1,18,"caballa","artesanal","MATARANI","725200W","172630S",25090,4,500,NA
2009,1,18,"caballa","artesanal","MATARANI","741500W","170100S",26080,5,500,NA
2009,1,17,"caballa","artesanal","MATARANI","740556W","165526S",34540,5,500,NA
2009,1,18,"caballa","artesanal","MATARANI","741004W","170015S",80850,4,500,NA
2009,1,13,"caballa","artesanal","ATICO","752700W","160100S",27000,4,500,NA
2009,1,15,"caballa","artesanal","PUCUSANA","781730W","131810S",22000,8,1500,NA
2009,1,15,"caballa","artesanal","PUCUSANA","782256W","132223S",1e+05,8,1500,NA
2009,1,16,"caballa","artesanal","MORRO SAMA","711800W","180800S",42000,4,600,NA
2009,1,16,"caballa","artesanal","MORRO SAMA","711000W","181800S",26000,10,700,NA
2009,1,17,"caballa","artesanal","MORRO SAMA","710800W","181900S",5100,5,600,NA
2009,1,13,"caballa","artesanal","ATICO","752700W","160100S",7500,5,1000,NA
2009,1,16,"caballa","artesanal","MORRO SAMA","711000W","181900S",5400,4,550,NA
2009,1,22,"caballa","artesanal","PAITA","862000W","061000S",269700,15,1000,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","793000W","110000S",96000,20,2300,NA
2009,1,17,"caballa","artesanal","MATARANI","720600W","173600S",7600,3,400,NA
2009,1,19,"caballa","artesanal","MATARANI","721100W","174100S",1800,3,450,NA
2009,1,18,"caballa","artesanal","MATARANI","723700W","174500S",48510,4,450,NA
2009,1,15,"caballa","artesanal","PUCUSANA","781146W","133730S",42000,8,1500,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","783000W","110000S",94500,10,2400,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","793000W","114000S",59600,12,2200,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","792000W","105000S",150000,10,1800,NA
2009,1,16,"caballa","artesanal","LA PLANCHADA","734056W","170302S",27949,2.5,450,NA
2009,1,17,"caballa","artesanal","LA PLANCHADA","733104W","171142S",14580,3,450,NA
2009,1,16,"caballa","artesanal","LA PLANCHADA","734752W","170602S",26130,5,500,NA
2009,1,18,"caballa","artesanal","MATARANI","721600W","174200S",14000,3,400,NA
2009,1,19,"caballa","artesanal","MATARANI","721300W","174830S",2000,5,400,NA
2009,1,18,"caballa","artesanal","MATARANI","721300W","174830S",3500,3,400,NA
2009,1,18,"caballa","artesanal","MATARANI","721300W","174830S",22400,7,400,NA
2009,1,15,"caballa","artesanal","LA PLANCHADA","734242W","171625S",24000,7,500,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","790000W","110000S",18000,12,2000,NA
2009,1,16,"caballa","artesanal","LA PLANCHADA","735200W","164700S",1584,3,400,NA
2009,1,17,"caballa","artesanal","SALAVERRY","802500W","085000S",136500,6,1300,NA
2009,1,19,"caballa","artesanal","SALAVERRY","802000W","084000S",51000,5,1500,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","792500W","102000S",26000,10,1800,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","794000W","110000S",367500,12,2300,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","790000W","121000S",129000,15,2300,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","794000W","105500S",304000,15,2600,NA
2009,1,16,"caballa","artesanal","CHIMBOTE","792000W","111000S",119000,15,2200,NA
2009,1,15,"caballa","artesanal","CHIMBOTE","792000W","111500S",290000,16,2300,NA
2009,1,20,"caballa","artesanal","CALLAO","780500W","114000S",199680,30,2000,NA
2009,1,18,"caballa","artesanal","LA PLANCHADA","734700W","170400S",44650,4,400,NA
2009,1,18,"caballa","artesanal","PUCUSANA","781730W","131810S",19200,3,1200,NA
2009,1,19,"caballa","artesanal","MATARANI","721100W","174100S",700,8,420,NA
2009,1,19,"caballa","artesanal","MATARANI","741500W","170100S",12960,5,500,NA
2009,1,18,"caballa","artesanal","MATARANI","721600W","174200S",45600,5,600,NA
2009,1,19,"caballa","artesanal","MATARANI","723942W","173622S",13910,4,400,NA
2009,1,19,"caballa","artesanal","MATARANI","721600W","174200S",7500,4,380,NA
2009,1,19,"caballa","artesanal","MATARANI","723300W","174200S",11400,4,400,NA
2009,1,18,"caballa","artesanal","MATARANI","723003W","173940S",15000,4,500,NA
2009,1,18,"caballa","artesanal","ILO","715230W","181030S",25500,2.5,500,NA
2009,1,19,"caballa","artesanal","MATARANI","722724W","175110S",8750,4,500,NA
2009,1,16,"caballa","artesanal","PUCUSANA","781406W","133900S",12000,7,1500,NA
2009,1,16,"caballa","artesanal","PUCUSANA","782050W","132040S",6000,8,1500,NA
2009,1,16,"caballa","artesanal","PUCUSANA","781002W","133838S",69000,10,1500,NA
2009,1,19,"caballa","artesanal","ILO","712830W","181818S",45500,5,500,NA
2009,1,16,"caballa","artesanal","ILO","715854W","182500S",24000,10,800,NA
2009,1,18,"caballa","artesanal","ILO","714145W","180615S",58800,7,500,NA
2009,1,16,"caballa","artesanal","PUCUSANA","782020W","131905S",25000,8,1500,NA
2009,1,18,"caballa","artesanal","ILO","715224W","181700S",26000,3,500,NA
2009,1,17,"caballa","artesanal","MORRO SAMA","712142W","180942S",14000,6,700,NA
2009,1,19,"caballa","artesanal","ILO","743100W","175800S",59500,10,1000,NA
2009,1,20,"caballa","artesanal","MORRO SAMA","710524W","181430S",1800,3,500,NA
2009,1,19,"caballa","artesanal","ILO","715224W","181700S",20000,6,800,NA
2009,1,18,"caballa","artesanal","MORRO SAMA","711900W","181000S",6000,4,600,NA
2009,1,18,"caballa","artesanal","SALAVERRY","810000W","095000S",117000,12,1700,NA
2009,1,16,"caballa","artesanal","PUCUSANA","781146W","133730S",65100,6,1500,NA
2009,1,21,"caballa","artesanal","MATARANI","721600W","174200S",32400,4,400,NA
2009,1,20,"caballa","artesanal","MATARANI","721300W","174830S",24900,3,400,NA
2009,1,15,"caballa","artesanal","ILO","740600W","172700S",8400,7,900,NA
2009,1,15,"caballa","artesanal","PAITA","860000W","064000S",132000,10,1000,NA
2009,1,21,"caballa","artesanal","SALAVERRY","801000W","085500S",57500,6,1400,NA
2009,1,19,"caballa","artesanal","SALAVERRY","801200W","084200S",48100,4,1400,NA
2009,1,20,"caballa","artesanal","SALAVERRY","802000W","082500S",14000,6,1400,NA
2009,1,18,"caballa","artesanal","SALAVERRY","810000W","090200S",35000,7,1200,NA
2009,1,20,"caballa","artesanal","SALAVERRY","793000W","094200S",8800,6,1700,NA
2009,1,17,"caballa","artesanal","CHIMBOTE","802000W","115000S",30000,6,1800,NA
2009,1,17,"caballa","artesanal","CHIMBOTE","793000W","105000S",70000,12,1500,NA
2009,1,17,"caballa","artesanal","CHIMBOTE","793000W","102500S",9000,8,2000,NA
2009,1,17,"caballa","artesanal","CHIMBOTE","791500W","104500S",160000,10,1800,NA
2009,1,17,"caballa","artesanal","LA PLANCHADA","740004W","165552S",13200,4,650,NA
2009,1,20,"caballa","artesanal","MATARANI","721600W","174200S",13800,3,400,NA
2009,1,22,"caballa","artesanal","MATARANI","721600W","174200S",300,3,400,NA
2009,1,20,"caballa","artesanal","MATARANI","723130W","175500S",48100,3,350,NA
2009,1,19,"caballa","artesanal","MATARANI","721300W","174830S",2000,5,400,NA
2009,1,18,"caballa","artesanal","LA PLANCHADA","733850W","165742S",24300,7,650,NA
2009,1,18,"caballa","artesanal","ILO","715730W","181924S",10200,3,450,NA
2009,1,20,"caballa","artesanal","ILO","715730W","181924S",68600,2,600,NA
2009,1,22,"caballa","artesanal","MATARANI","723000W","173300S",11200,3,300,NA
2009,1,22,"caballa","artesanal","ILO","723350W","173430S",34500,4,600,NA
2009,1,21,"caballa","artesanal","ILO","712205W","182615S",22000,3.5,700,NA
2009,1,19,"caballa","artesanal","ILO","711800W","182218S",20800,4,600,NA
2009,1,17,"caballa","artesanal","PUCUSANA","781002W","133838S",37080,10,1500,NA
2009,1,19,"caballa","artesanal","ILO","740000W","172400S",5600,14,800,NA
2009,1,21,"caballa","artesanal","ILO","740000W","172400S",48000,14,1500,NA
2009,1,20,"caballa","artesanal","ILO","714748W","180812S",40000,7,500,NA
2009,1,22,"caballa","artesanal","ILO","714748W","180812S",12500,4,750,NA
2009,1,21,"caballa","artesanal","ILO","714748W","180812S",2700,3,500,NA
2009,1,21,"caballa","artesanal","ILO","720618W","183100S",25200,3.5,500,NA
2009,1,20,"caballa","artesanal","SALAVERRY","803000W","090000S",55100,5,1400,NA
2009,1,17,"caballa","artesanal","CHIMBOTE","792000W","103500S",126000,11,1650,NA
2009,1,18,"caballa","artesanal","PUCUSANA","775725W","134645S",15000,15,1200,NA
2009,1,21,"caballa","artesanal","MATARANI","731600W","171900S",4800,3,480,NA
2009,1,18,"caballa","artesanal","ILO","732600W","175300S",69000,6,700,NA
2009,1,20,"caballa","artesanal","MORRO SAMA","711400W","182200S",45000,6,600,NA
2009,1,17,"caballa","artesanal","PUCUSANA","781730W","131810S",47700,10,1500,NA
2009,1,14,"caballa","artesanal","PAITA","842000W","075000S",14425,30,1000,NA
2009,1,21,"caballa","artesanal","SALAVERRY","792300W","100000S",16000,6,1300,NA
2009,1,20,"caballa","artesanal","SALAVERRY","795800W","092500S",24000,6,1200,NA
2009,1,19,"caballa","artesanal","PUCUSANA","781002W","133838S",18000,6,1500,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","803000W","115000S",48000,20,2400,NA
2009,1,18,"caballa","artesanal","PUCUSANA","782050W","132040S",8800,12,1500,NA
2009,1,18,"caballa","artesanal","PUCUSANA","781002W","133838S",121000,8,1500,NA
2009,1,21,"caballa","artesanal","MORRO SAMA","711400W","181700S",40800,2.5,700,NA
2009,1,22,"caballa","artesanal","ILO","715006W","181220S",33600,3,500,NA
2009,1,21,"caballa","artesanal","MORRO SAMA","711400W","182200S",11500,4,600,NA
2009,1,21,"caballa","artesanal","MATARANI","724300W","175400S",12500,3,500,NA
2009,1,24,"caballa","artesanal","MATARANI","723000W","173300S",2562,5,200,NA
2009,1,22,"caballa","artesanal","ILO","711200W","181500S",30100,5,500,NA
2009,1,21,"caballa","artesanal","MATARANI","721600W","174200S",25200,4,400,NA
2009,1,20,"caballa","artesanal","MATARANI","741004W","170015S",4200,4,500,NA
2009,1,23,"caballa","artesanal","MATARANI","722500W","172500S",6800,4,400,NA
2009,1,22,"caballa","artesanal","MATARANI","723350W","173430S",6864,3,400,NA
2009,1,20,"caballa","artesanal","MATARANI","723350W","173430S",900,4,400,NA
2009,1,21,"caballa","artesanal","MORRO SAMA","713000W","180500S",20700,3,800,NA
2009,1,22,"caballa","artesanal","ILO","715224W","181700S",36000,6,1000,NA
2009,1,22,"caballa","artesanal","MATARANI","721600W","174200S",16400,5,400,NA
2009,1,22,"caballa","artesanal","ILO","714900W","181300S",51000,3,600,NA
2009,1,18,"caballa","artesanal","PUCUSANA","775702W","134550S",45100,15,1500,NA
2009,1,19,"caballa","artesanal","PUCUSANA","781730W","131810S",62000,7,1500,NA
2009,1,18,"caballa","artesanal","PUCUSANA","765800W","123500S",61600,8,1500,NA
2009,1,21,"caballa","artesanal","ILO","715230W","181030S",36000,6,850,NA
2009,1,21,"caballa","artesanal","MORRO SAMA","711200W","181500S",27500,4,700,NA
2009,1,21,"caballa","artesanal","MORRO SAMA","714748W","180812S",7200,5,700,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","783500W","110000S",10500,15,2500,NA
2009,1,22,"caballa","artesanal","ILO","712142W","180942S",18400,4,400,NA
2009,1,16,"caballa","artesanal","LA PLANCHADA","733900W","165600S",27200,9,400,NA
2009,1,20,"caballa","artesanal","ILO","731612W","183040S",14400,5,770,NA
2009,1,21,"caballa","artesanal","MATARANI","740120W","165756S",24800,3,500,NA
2009,1,21,"caballa","artesanal","MATARANI","721600W","174200S",4000,3,400,NA
2009,1,21,"caballa","artesanal","MATARANI","721900W","171400S",8960,4,250,NA
2009,1,18,"caballa","artesanal","LA PLANCHADA","732200W","172400S",21000,7,700,NA
2009,1,22,"caballa","artesanal","MORRO SAMA","711008W","181945S",10640,3,600,NA
2009,1,19,"caballa","artesanal","LA PLANCHADA","733104W","171142S",7140,5,600,NA
2009,1,21,"caballa","artesanal","MORRO SAMA","715800W","174900S",24000,4,700,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","785000W","112000S",184900,15,2300,NA
2009,1,19,"caballa","artesanal","PUCUSANA","782505W","132210S",60000,5,1500,NA
2009,1,19,"caballa","artesanal","PUCUSANA","782226W","132129S",9900,11,1500,NA
2009,1,19,"caballa","artesanal","PUCUSANA","781146W","133730S",22500,8,1500,NA
2009,1,20,"caballa","artesanal","MATARANI","725200W","172630S",2000,4,400,NA
2009,1,21,"caballa","artesanal","MORRO SAMA","714654W","181124S",48000,6,800,NA
2009,1,21,"caballa","artesanal","LA PLANCHADA","734654W","170900S",9805,4,650,NA
2009,1,21,"caballa","artesanal","MATARANI","741500W","170100S",3680,4,500,NA
2009,1,21,"caballa","artesanal","MATARANI","723130W","175500S",51000,4,500,NA
2009,1,20,"caballa","artesanal","MATARANI","725200W","172630S",900,4,600,NA
2009,1,21,"caballa","artesanal","MATARANI","724000W","175000S",91500,4,700,NA
2009,1,23,"caballa","artesanal","MATARANI","724500W","175800S",27200,4,400,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","733900W","165600S",75600,4,600,NA
2009,1,20,"caballa","artesanal","MATARANI","723350W","173430S",9240,3,500,NA
2009,1,21,"caballa","artesanal","MATARANI","724936W","171000S",3250,4,150,NA
2009,1,23,"caballa","artesanal","MATARANI","724000W","175000S",10200,4,400,NA
2009,1,23,"caballa","artesanal","ILO","713850W","180015S",14000,4,320,NA
2009,1,22,"caballa","artesanal","MORRO SAMA","715006W","181220S",26400,4,600,NA
2009,1,23,"caballa","artesanal","ILO","714748W","180812S",24800,3,550,NA
2009,1,19,"caballa","artesanal","PUCUSANA","782721W","132342S",51200,7,1500,NA
2009,1,21,"caballa","artesanal","ILO","720618W","183100S",8800,8,1000,NA
2009,1,19,"caballa","artesanal","PUCUSANA","781002W","133838S",22400,10,1500,NA
2009,1,20,"caballa","artesanal","ILO","714018W","180130S",39000,8,700,NA
2009,1,19,"caballa","artesanal","LA PLANCHADA","732400W","173112S",7140,8,900,NA
2009,1,21,"caballa","artesanal","MORRO SAMA","714145W","180615S",8000,3,750,NA
2009,1,22,"caballa","artesanal","ILO","714748W","180812S",71400,3,400,NA
2009,1,22,"caballa","artesanal","MORRO SAMA","714748W","180812S",2400,4,700,NA
2009,1,22,"caballa","artesanal","MORRO SAMA","714018W","180130S",25650,4,500,NA
2009,1,23,"caballa","artesanal","ILO","714136W","180400S",2400,8,600,NA
2009,1,23,"caballa","artesanal","MORRO SAMA","712424W","181056S",13600,4,700,NA
2009,1,22,"caballa","artesanal","MORRO SAMA","713000W","180500S",14000,3,600,NA
2009,1,18,"caballa","artesanal","CHIMBOTE","791000W","105500S",27600,20,1500,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","784000W","110000S",10000,6,2300,NA
2009,1,23,"caballa","artesanal","MATARANI","721600W","174200S",13800,3,400,NA
2009,1,22,"caballa","artesanal","ILO","715224W","181700S",15000,6,800,NA
2009,1,22,"caballa","artesanal","ILO","714748W","180812S",10000,4,500,NA
2009,1,15,"caballa","artesanal","PAITA","843000W","091000S",260000,15,1000,NA
2009,1,20,"caballa","artesanal","PAITA","842626W","061000S",39600,15,1000,NA
2009,1,23,"caballa","artesanal","SALAVERRY","802000W","092000S",32000,6,1300,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","792000W","105500S",91000,20,2200,NA
2009,1,20,"caballa","artesanal","PUCUSANA","781937W","131822S",159960,10,1500,NA
2009,1,20,"caballa","artesanal","PUCUSANA","781406W","133900S",28000,8,1500,NA
2009,1,20,"caballa","artesanal","LA PLANCHADA","730418W","170720S",1380,10,500,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","733900W","165600S",16800,5,500,NA
2009,1,22,"caballa","artesanal","MATARANI","723300W","174200S",31200,3,500,NA
2009,1,21,"caballa","artesanal","MATARANI","735856W","165305S",31200,4,600,NA
2009,1,24,"caballa","artesanal","MATARANI","724546W","175512S",2400,6,600,NA
2009,1,24,"caballa","artesanal","MATARANI","721600W","174200S",72000,7,600,NA
2009,1,20,"caballa","artesanal","MATARANI","740500W","164000S",10000,7,700,NA
2009,1,24,"caballa","artesanal","MATARANI","724500W","175800S",4200,3,400,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711000W","181800S",31350,3,550,NA
2009,1,22,"caballa","artesanal","ILO","715730W","181924S",750,4,650,NA
2009,1,23,"caballa","artesanal","ILO","715854W","182500S",3000,6,500,NA
2009,1,22,"caballa","artesanal","ILO","714748W","180812S",30000,7,700,NA
2009,1,23,"caballa","artesanal","ILO","721300W","183830S",31500,6,1000,NA
2009,1,24,"caballa","artesanal","CHIMBOTE","795000W","110000S",36000,8,1000,NA
2009,1,24,"caballa","artesanal","ILO","722500W","172500S",46000,10,1000,NA
2009,1,23,"caballa","artesanal","ILO","714748W","180812S",26400,4,800,NA
2009,1,23,"caballa","artesanal","ILO","723000W","173300S",55500,15,1000,NA
2009,1,20,"caballa","artesanal","PUCUSANA","782050W","132040S",33000,7,1500,NA
2009,1,23,"caballa","artesanal","MORRO SAMA","712220W","181830S",11700,4,700,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711400W","182200S",5000,3.5,600,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711000W","181900S",25760,3,600,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711300W","182400S",1800,2.5,500,NA
2009,1,23,"caballa","artesanal","ILO","711400W","182200S",16000,3,400,NA
2009,1,24,"caballa","artesanal","MORRO SAMA","711400W","182200S",9600,5,600,NA
2009,1,22,"caballa","artesanal","ILO","715230W","181030S",2800,6,800,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","785500W","105500S",312000,12,2500,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","785000W","113500S",209000,13,2300,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","785000W","105500S",192000,15,2300,NA
2009,1,18,"caballa","artesanal","CHIMBOTE","781000W","110000S",104000,18,2500,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","800000W","114000S",245000,12,2500,NA
2009,1,21,"caballa","artesanal","PUCUSANA","782356W","132234S",16100,6,1500,NA
2009,1,21,"caballa","artesanal","PUCUSANA","781937W","131822S",81000,10,1500,NA
2009,1,21,"caballa","artesanal","PUCUSANA","781002W","133838S",48000,5,1500,NA
2009,1,24,"caballa","artesanal","MATARANI","730600W","173000S",39600,5,500,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","733850W","165742S",16640,4,650,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","734700W","170400S",35700,5,600,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","733900W","165600S",25650,4,550,NA
2009,1,23,"caballa","artesanal","ILO","720618W","183100S",88000,5,700,NA
2009,1,24,"caballa","artesanal","ILO","715854W","182500S",45000,8,900,NA
2009,1,24,"caballa","artesanal","ILO","721300W","183830S",64600,8,1000,NA
2009,1,21,"caballa","artesanal","PUCUSANA","772805W","125122S",50000,7,1100,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","790000W","105000S",76000,10,1800,NA
2009,1,31,"caballa","artesanal","PAITA","824006W","062740S",156141,25,1000,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","793000W","103000S",19200,13,2000,NA
2009,1,24,"caballa","artesanal","CHIMBOTE","785500W","103000S",62700,9,1350,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","784500W","113000S",49000,11,2250,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","782000W","125000S",110000,17,2300,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","790000W","111500S",45000,14,2000,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","785000W","114000S",27000,15,2300,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","785000W","110000S",77000,18,2300,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","790000W","104000S",225000,20,1500,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","733900W","165600S",40500,4,600,NA
2009,1,22,"caballa","artesanal","LA PLANCHADA","740004W","165552S",5600,6,700,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","734752W","170602S",2000,4,500,NA
2009,1,26,"caballa","artesanal","QUILCA","733900W","165600S",20000,4,550,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","734056W","170302S",24700,4,450,NA
2009,1,28,"caballa","artesanal","MATARANI","722200W","173000S",4600,3,400,NA
2009,1,28,"caballa","artesanal","MATARANI","722200W","173000S",3800,3,100,NA
2009,1,28,"caballa","artesanal","MATARANI","742122W","171820S",37950,5,800,NA
2009,1,23,"caballa","artesanal","LA PLANCHADA","733104W","171142S",31290,3,750,NA
2009,1,27,"caballa","artesanal","MATARANI","720945W","173220S",13390,4,400,NA
2009,1,25,"caballa","artesanal","QUILCA","730600W","173000S",44400,4,500,NA
2009,1,26,"caballa","artesanal","MATARANI","731012W","171530S",18850,4,500,NA
2009,1,26,"caballa","artesanal","QUILCA","725624W","173918S",13500,3,550,NA
2009,1,25,"caballa","artesanal","MATARANI","730000W","172300S",12600,4,500,NA
2009,1,27,"caballa","artesanal","MATARANI","720200W","181700S",23400,3,500,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","733104W","171142S",19200,6,900,NA
2009,1,25,"caballa","artesanal","CHIMBOTE","784000W","110000S",75400,10,1100,NA
2009,1,19,"caballa","artesanal","CHIMBOTE","784000W","114000S",120000,20,2300,NA
2009,1,28,"caballa","artesanal","MATARANI","723000W","173300S",2860,3,200,NA
2009,1,23,"caballa","artesanal","SALAVERRY","793000W","105000S",144000,12,1500,NA
2009,1,23,"caballa","artesanal","SALAVERRY","800000W","090800S",0,12,1500,NA
2009,1,24,"caballa","artesanal","SALAVERRY","795000W","094000S",42000,8,1500,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","785000W","123000S",0,20,2200,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","784500W","105500S",152000,10,2000,NA
2009,1,21,"caballa","artesanal","CHIMBOTE","783500W","105000S",132000,15,1800,NA
2009,1,24,"caballa","artesanal","PUCUSANA","772706W","133404S",28900,18,1000,NA
2009,1,26,"caballa","artesanal","PUCUSANA","772706W","133404S",37800,14,1500,NA
2009,1,26,"caballa","artesanal","QUILCA","731012W","171530S",19800,3,450,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","734530W","170350S",60900,4,700,NA
2009,1,25,"caballa","artesanal","LA PLANCHADA","734530W","170350S",3600,8,1000,NA
2009,1,26,"caballa","artesanal","QUILCA","730300W","172700S",8000,4,450,NA
2009,1,27,"caballa","artesanal","MATARANI","720310W","180000S",66000,4,600,NA
2009,1,27,"caballa","artesanal","MATARANI","723350W","173430S",5400,7,300,NA
2009,1,28,"caballa","artesanal","MATARANI","722200W","174700S",7000,3,400,NA
2009,1,29,"caballa","artesanal","MATARANI","735748W","164042S",5200,3,400,NA
2009,1,26,"caballa","artesanal","MATARANI","722542W","175410S",28500,2,500,NA
2009,1,27,"caballa","artesanal","MATARANI","724000W","175000S",10200,8,500,NA
2009,1,29,"caballa","artesanal","MATARANI","735748W","164042S",900,6,200,NA
2009,1,27,"caballa","artesanal","MATARANI","725200W","172630S",3200,5,500,NA
2009,1,26,"caballa","artesanal","MATARANI","722500W","175330S",25200,6,400,NA
2009,1,27,"caballa","artesanal","QUILCA","730000W","170630S",22400,5,600,NA
2009,1,27,"caballa","artesanal","MATARANI","723130W","175500S",59500,5,700,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","733648W","170736S",48300,10,1200,NA
2009,1,28,"caballa","artesanal","ILO","715854W","182500S",19200,3.5,700,NA
2009,1,24,"caballa","artesanal","PUCUSANA","773924W","132802S",50000,7,1500,NA
2009,1,25,"caballa","artesanal","ILO","721300W","183830S",24000,10,1000,NA
2009,1,24,"caballa","artesanal","PUCUSANA","773630W","132800S",85000,7,1500,NA
2009,1,21,"caballa","artesanal","ILO","735602W","164902S",6000,8,1000,NA
2009,1,26,"caballa","artesanal","ILO","721104W","183005S",40000,2,700,NA
2009,1,26,"caballa","artesanal","MORRO SAMA","711712W","183010S",19200,4,650,NA
2009,1,25,"caballa","artesanal","ILO","715224W","181700S",26100,3,600,NA
2009,2,1,"caballa","artesanal","PAITA","825200W","062610S",96232,10,1000,NA
2009,1,25,"caballa","artesanal","SALAVERRY","800200W","093500S",2500,6,1600,NA
2009,1,20,"caballa","artesanal","CHIMBOTE","784000W","110000S",24000,15,2000,NA
2009,1,25,"caballa","artesanal","QUILCA","730818W","171100S",9100,5,400,NA
2009,1,26,"caballa","artesanal","ILO","715730W","181924S",15400,5.5,600,NA
2009,1,24,"caballa","artesanal","PUCUSANA","772700W","133602S",152000,7,1500,NA
2009,1,26,"caballa","artesanal","ILO","720618W","183100S",18000,8,900,NA
2009,2,2,"caballa","artesanal","PAITA","821000W","080000S",36984,15,1100,NA
2009,1,26,"caballa","artesanal","CHIMBOTE","790000W","113000S",35200,8,1700,NA
2009,1,24,"caballa","artesanal","PUCUSANA","773924W","132802S",67500,3,1500,NA
2009,1,24,"caballa","artesanal","PUCUSANA","772858W","133810S",70000,15,1500,NA
2009,1,27,"caballa","artesanal","QUILCA","734654W","170900S",1400,4,550,NA
2009,1,28,"caballa","artesanal","MATARANI","730818W","171100S",2300,3,400,NA
2009,1,28,"caballa","artesanal","MATARANI","722500W","175330S",35100,3,600,NA
2009,1,28,"caballa","artesanal","MATARANI","721300W","174830S",29400,6,480,NA
2009,1,27,"caballa","artesanal","MATARANI","725600W","171800S",21000,6,500,NA
2009,1,27,"caballa","artesanal","MATARANI","723000W","173300S",4200,4,350,NA
2009,1,28,"caballa","artesanal","MATARANI","730000W","172300S",40500,3,500,NA
2009,1,27,"caballa","artesanal","MATARANI","723000W","174330S",9600,6,400,NA
2009,1,24,"caballa","artesanal","LA PLANCHADA","734056W","170302S",21000,7,800,NA
2009,1,28,"caballa","artesanal","MATARANI","724936W","171000S",49500,4,500,NA
2009,1,27,"caballa","artesanal","ILO","722230W","171930S",39600,4,700,NA
2009,1,27,"caballa","artesanal","ILO","722500W","172500S",21600,4,600,NA
2009,1,22,"caballa","artesanal","ILO","740500W","164000S",45000,10,1000,NA
2009,1,22,"caballa","artesanal","ILO","735500W","163900S",0,8,900,NA
2009,1,24,"caballa","artesanal","PUCUSANA","772400W","133100S",35000,12,1500,NA
